,show_id,type,director,release_year,duration,rating,genre
6684,s7530,TV Show,,2016,1.0,G,TV Shows
6685,s7532,TV Show,,2021,1.0,TV-PG,Drama
6686,s7534,Movie,Alfredo Zacarías,2004,115.0,PG-13,Drama
6687,s7535,Movie,Kjell Sundvall,1996,113.0,16+,Drama
6688,s7536,Movie,Krishna Ashu Bhati,2016,96.0,13+,Drama
6689,s7537,Movie,Garson Kanin,1969,90.0,7+,Comedy
6690,s7538,Movie,Lucio A. Rojas,2015,86.0,18+,Action
6691,s7539,Movie,William Wesley,2001,90.0,R,Action
6692,s7540,Movie,Jerry London,1988,96.0,R,Action
6693,s7541,Movie,Philip S. Plowden,2020,111.0,13+,Action
6694,s7543,Movie,Tyler James,2021,59.0,16+,Arts
6695,s7544,Movie,Ranjan Ghosh,2014,117.0,13+,Drama
6696,s7545,Movie,Shady Srour,2017,81.0,16+,Comedy
6697,s7546,Movie,Pompi Ghosh Mukherjee,2014,120.0,G,Action
6698,s7547,Movie,James Mark,2021,100.0,16+,Action
6699,s7548,Movie,Prem Lama,2019,128.0,16+,Drama
6700,s7549,Movie,Bobby Roth,2002,88.0,7+,Drama
6701,s7550,Movie,Dan Curtis,1977,97.0,13+,Drama
6702,s7551,Movie,Brian Caunter,2019,94.0,13+,Action
6703,s7552,TV Show,,2021,1.0,G,Animation
6704,s7553,Movie,Keirda Bahruth,2011,86.0,16+,Documentary
6705,s7554,Movie,Sarah Townsend,2009,103.0,18+,Arts
6706,s7555,Movie,Marina Rice Bader,2014,80.0,18+,Drama
6707,s7556,Movie,Rojin Thomas,2021,161.0,13+,Drama
6708,s7557,Movie,Rojin Thomas,2021,161.0,13+,Drama
6709,s7558,TV Show,,2012,1.0,16+,Drama
6710,s7559,Movie,"Ryan Gage, Marta Baidek",2021,83.0,18+,Horror
6711,s7560,Movie,Jesse Peretz,2007,89.0,13+,Comedy
6712,s7561,Movie,Christina Wayne,2002,91.0,R,Drama
6713,s7562,Movie,Shinya Ayabe,2019,100.0,13+,Comedy
6714,s7563,TV Show,,2021,1.0,TV-PG,Drama
6715,s7564,Movie,Richard Brandes,2007,92.0,R,Horror
6716,s7565,Movie,James Schroeder,2020,74.0,16+,Horror
6717,s7566,Movie,Eric Rochant,2014,108.0,R,Drama
6718,s7567,Movie,Hsiao Ya-chuan,2000,74.0,16+,Comedy
6719,s7568,Movie,M. Padmakumar,2019,150.0,13+,Action
6720,s7569,TV Show,,2021,1.0,TV-Y7,Documentary
6721,s7570,Movie,Jon Dabach,2019,107.0,13+,Comedy
6722,s7571,TV Show,,2021,1.0,13+,Documentary
6723,s7572,Movie,Charles Marquis Warren,2021,88.0,13+,Western
6724,s7573,Movie,Laetitia Colombani,2003,96.0,13+,Arts
6725,s7575,Movie,Rafael Flores,2020,85.0,18+,Drama
6726,s7577,Movie,Shane Fairbanks,2021,63.0,13+,Action
6727,s7578,Movie,Greg Emetaz,2019,97.0,13+,Comedy
6728,s7579,Movie,Jesse Baget,2016,91.0,R,Comedy
6729,s7580,Movie,Gerry Lively,2007,88.0,R,Action
6730,s7581,Movie,Leos Carax,2021,140.0,R,Arts
6731,s7582,Movie,Don E. FauntLeRoy,2006,89.0,R,Action
6732,s7583,Movie,Kazuki Watanabe,2019,90.0,13+,Drama
6733,s7584,Movie,Raymelle A Adams,2021,56.0,16+,Drama
6734,s7585,TV Show,,1986,1.0,7+,Kids
6735,s7586,Movie,Gordon Parks Jr.,1975,100.0,R,Comedy
6736,s7587,Movie,Michael Baez,2007,79.0,PG,Comedy
6737,s7588,Movie,Justin Channell,2016,67.0,13+,Comedy
6738,s7589,TV Show,,2019,1.0,TV-MA,Drama
6739,s7590,Movie,Vassan,2018,115.0,13+,Action
6740,s7591,Movie,Ken Kwapis,1988,100.0,PG,Action
6741,s7592,Movie,Mohan Raja,2017,152.0,13+,Action
6742,s7593,Movie,Ponram,2013,149.0,G,Comedy
6743,s7594,Movie,P. C. Sreeram,2004,125.0,13+,Romance
6744,s7595,Movie,CeDarian Crawford,2021,72.0,G,Action
6745,s7596,Movie,WANG MENG,2021,130.0,16+,Drama
6746,s7597,Movie,Oliver Parker,2003,60.0,16+,Drama
6747,s7598,TV Show,,1984,1.0,13+,Drama
6748,s7599,Movie,Roland West,1925,87.0,13+,Drama
6749,s7600,Movie,Jeremy Kagan,1997,90.0,13+,Drama
6750,s7601,Movie,David Hayman,1995,84.0,18+,Drama
6751,s7602,Movie,Edward Burns,2006,98.0,R,Comedy
6752,s7603,Movie,Danny Hiller,1998,88.0,16+,Drama
6753,s7604,Movie,Jaime Escallon-Buraglia,2017,85.0,16+,Action
6754,s7605,Movie,Ben Bolt,1987,110.0,R,Drama
6755,s7606,Movie,Hsiao Ya-chuan,2010,82.0,13+,Comedy
6756,s7607,Movie,P. Vasu,2017,147.0,13+,Horror
6757,s7608,Movie,Jaison Pazhayattu,2017,105.0,13+,Drama
6758,s7609,Movie,Grant McPhee,2015,80.0,16+,Drama
6759,s7610,Movie,Ike,2017,134.0,13+,Horror
6760,s7611,TV Show,,2017,3.0,TV-MA,Action
6761,s7612,TV Show,,2021,1.0,TV-MA,Animation
6762,s7614,Movie,Rajkumar Periasamy,2017,121.0,13+,Action
6763,s7615,Movie,James Snider,2019,70.0,7+,Animation
6764,s7617,Movie,,2021,49.0,G,Animation
6765,s7618,Movie,Chinaas Palanisamy,2017,107.0,13+,Horror
6766,s7619,Movie,Tod Browning,1925,86.0,13+,Action
6767,s7620,Movie,Nic Champeaux,2021,103.0,18+,Action
6768,s7621,Movie,M. Muthaiah,2017,147.0,13+,Action
6769,s7622,Movie,Richard Eyre,1998,138.0,13+,Drama
6770,s7623,Movie,Nathan Grubbs,2021,63.0,7+,Music Videos and Concerts
6771,s7624,Movie,Charlie Scharfman,2021,81.0,NR,Horror
6772,s7625,Movie,Gugu E. Michaels,2021,105.0,18+,Drama
6773,s7626,Movie,Sam Boyd,2018,92.0,18+,Comedy
6774,s7627,Movie,Jon Sherman,2002,91.0,R,Comedy
6775,s7628,Movie,Amy Heckerling,2007,97.0,PG-13,Comedy
6776,s7629,Movie,Mark Brozel,2003,85.0,16+,Drama
6777,s7630,Movie,Gerd Oswald,1957,76.0,13+,Action
6778,s7631,Movie,Julian Farino,2002,78.0,16+,Drama
6779,s7632,Movie,Stanley Kubrick,1953,60.0,13+,Drama
6780,s7633,TV Show,,1992,7.0,TV-MA,Arts
6781,s7634,TV Show,,2021,1.0,16+,TV Shows
6782,s7635,Movie,Clare Beavan,2007,88.0,16+,Drama
6783,s7637,Movie,Simon Cellan Jones,2006,90.0,13+,Drama
6784,s7638,Movie,Mark Knigjht,2012,60.0,G,Special Interest
6785,s7639,Movie,Jason Mills,2018,71.0,18+,Horror
6786,s7640,Movie,Prasad Velampalli,2021,90.0,13+,Comedy
6787,s7641,Movie,Steven Jacobson,2008,95.0,PG-13,Drama
6788,s7642,Movie,Richard Laxton,2013,83.0,16+,Drama
6789,s7643,Movie,Elijah Moshinsky,1996,85.0,18+,Comedy
6790,s7644,Movie,Mandie Fletcher,1992,81.0,13+,Drama
6791,s7645,Movie,Dominic Savage,2006,83.0,18+,Drama
6792,s7646,Movie,Tristram Powell,1993,68.0,13+,Drama
6793,s7647,Movie,Amelia Moses,2021,85.0,18+,Horror
6794,s7648,Movie,Ben Bolt,1995,91.0,18+,Drama
6795,s7649,Movie,James Toback,2000,99.0,R,Drama
6796,s7650,TV Show,,2020,2.0,TV-G,Drama
6797,s7651,Movie,"Declan Donnellan, Nick Ormerod",2012,102.0,R,Action
6798,s7652,Movie,John Huston,1953,89.0,13+,Comedy
6799,s7653,Movie,Jonathan Wright,2017,100.0,R,Horror
6800,s7654,Movie,Micha Wald,2007,113.0,R,Drama
6801,s7655,Movie,Barry Devlin,1994,86.0,13+,Drama
6802,s7656,Movie,Parameswar,2003,122.0,G,Action
6803,s7657,Movie,Steve Anderson,2018,88.0,18+,Horror
6804,s7658,Movie,Andrew Lau,2007,105.0,R,Drama
6805,s7659,Movie,Damion Damaske,2021,76.0,16+,Comedy
6806,s7660,Movie,Erik Skjoldbjærg,2014,111.0,R,Action
6807,s7661,Movie,Krishnan-Panju,1979,127.0,G,Drama
6808,s7662,Movie,Saran K Advaithan,2017,132.0,13+,Action
6809,s7663,Movie,Malcolm McKay,1996,99.0,18+,Drama
6810,s7664,Movie,Philip Saville,1977,150.0,16+,Drama
6811,s7665,Movie,Howard Davies,2002,90.0,13+,Drama
6812,s7666,Movie,Bharathiraja,1981,131.0,G,Drama
6813,s7667,Movie,Larysa Kondracki,2011,112.0,R,Action
6814,s7668,Movie,Juan Martinez Vera,2021,92.0,18+,Action
6815,s7669,Movie,Jim Mickle,2008,84.0,R,Horror
6816,s7670,Movie,William Nigh,1942,70.0,7+,Comedy
6817,s7671,Movie,Mark Lafferty,2008,95.0,R,Comedy
6818,s7672,Movie,Shimizu Takashi,2004,92.0,R,Horror
6819,s7673,Movie,Thomas Brecheisen,2020,95.0,16+,Romance
6820,s7674,Movie,"Jean-Pierre Jeunet, Marc Caro",1992,99.0,R,Comedy
6821,s7675,Movie,Bruce Beresford,1987,105.0,PG-13,Comedy
6822,s7676,Movie,Brad Michael Elmore,2020,94.0,18+,Horror
6823,s7677,Movie,Sohanlal,2019,104.0,G,Drama
6824,s7678,Movie,Justin Price,2021,85.0,16+,Action
6825,s7679,Movie,Sarah Polley,2013,109.0,PG-13,Documentary
6826,s7680,Movie,Ann Forry,2021,87.0,16+,Horror
6827,s7681,Movie,Uday Nandanavanam,2015,153.0,13+,Comedy
6828,s7682,Movie,Jerry Warren,2012,96.0,16+,Comedy
6829,s7683,Movie,Julie Delpy,2021,102.0,R,Drama
6830,s7684,Movie,Robert Altman,1996,116.0,16+,Drama
6831,s7685,Movie,Orlando Von Einsiedel,2021,40.0,13+,Drama
6832,s7686,Movie,Shinpei Hayashiya,2021,84.0,16+,Science Fiction
6833,s7687,Movie,Brian Goodman,2017,93.0,R,Suspense
6834,s7688,Movie,Vamshi Narasimha,2021,100.0,16+,Comedy
6835,s7689,Movie,Edward L. Cahn,1960,74.0,13+,Action
6836,s7690,Movie,"Jack Hill, Stephanie Rothman",2021,74.0,13+,Horror
6837,s7691,Movie,Sandra Kogut,2020,94.0,13+,Comedy
6838,s7692,Movie,K. Bhagyaraj,1982,134.0,G,Comedy
6839,s7693,Movie,Ion Popescu-Gopo,2021,69.0,13+,Science Fiction
6840,s7694,Movie,Hung Tzu-huan,2018,105.0,16+,Action
6841,s7695,Movie,Lindsay Posner,1993,109.0,16+,Drama
6842,s7696,Movie,Stuart Orme,2001,56.0,16+,Action
6843,s7697,Movie,Adam Berardi,2021,73.0,18+,Comedy
6844,s7698,Movie,Mike Hodges,1994,93.0,16+,Drama
6845,s7699,Movie,Mirko Pincelli,2016,89.0,13+,Drama
6846,s7700,Movie,Terry Winsor,1995,82.0,16+,Drama
6847,s7701,Movie,Tom Gries,1972,90.0,13+,Drama
6848,s7702,Movie,Waris Hussein,1993,79.0,16+,Comedy
6849,s7703,Movie,Ib Melchior,1959,83.0,13+,Action
6850,s7704,Movie,Andrew Thompson,2005,58.0,16+,Drama
6851,s7705,Movie,Lu Chun Ku,1977,94.0,NR,Action
6852,s7706,Movie,William Witney,1942,100.0,13+,Action
6853,s7707,Movie,Alexandra Swarens,2021,87.0,13+,Drama
6854,s7708,TV Show,,2012,1.0,13+,Action
6855,s7709,Movie,Brooklyn Ewing,2016,76.0,18+,Horror
6856,s7710,Movie,C. V. Sasikumar,1996,152.0,G,Action
6857,s7711,Movie,Punch Bharat,2021,111.0,13+,Drama
6858,s7712,Movie,Robert Stevens,1957,85.0,16+,Action
6859,s7713,Movie,Arthur Ripley,1958,92.0,13+,Action
6860,s7714,Movie,Robert Parrish,1959,94.0,13+,Action
6861,s7715,TV Show,,2017,1.0,TV-14,Comedy
6862,s7716,Movie,Rich Ambler,2006,86.0,R,Drama
6863,s7717,Movie,Thalapathy Prabhu,2017,128.0,13+,Comedy
6864,s7718,Movie,Ankit Bagde,2021,80.0,16+,Horror
6865,s7719,Movie,Michael Powell,1962,101.0,16+,Suspense
6866,s7720,Movie,Jorge Montesi,2002,90.0,R,Action
6867,s7721,TV Show,,2020,2.0,TV-G,Documentary
6868,s7722,Movie,Arto Halonen,2018,102.0,13+,Drama
6869,s7723,Movie,Martin Pfeil,2020,102.0,16+,Arthouse
6870,s7724,Movie,Madhan Kumar,2016,135.0,13+,Comedy
6871,s7725,Movie,Stephen Whittaker,1996,87.0,18+,Drama
6872,s7726,Movie,Tha. Muruganantham,2017,117.0,13+,Comedy
6873,s7727,Movie,Vinod Bharathan,2014,101.0,13+,Drama
6874,s7728,Movie,Dwarakh Raja,2017,127.0,13+,Romance
6875,s7729,Movie,M. Rajesh,2016,129.0,7+,Comedy
6876,s7730,Movie,N. Ragavan,2017,132.0,13+,Action
6877,s7731,Movie,Christopher Morahan,1995,78.0,18+,Drama
6878,s7732,Movie,Dastan Khalili,2005,100.0,18+,Suspense
6879,s7733,Movie,"Simon Cellan Jones, Elinor Day",1997,74.0,18+,Drama
6880,s7734,Movie,Paddy Breathnach,1999,103.0,18+,Drama
6881,s7735,Movie,Gerd Oswald,1956,80.0,13+,Action
6882,s7736,Movie,Roger Hedden,1998,85.0,R,Comedy
6883,s7737,Movie,Will Zens,1967,97.0,R,Action
6884,s7738,Movie,Zach Lona,2019,96.0,13+,Action
6885,s7739,Movie,Robin Sheppard,2001,92.0,18+,Drama
6886,s7740,Movie,Jane Prowse,2001,100.0,16+,Drama
6887,s7741,Movie,Abner Biberman,1954,82.0,16+,Action
6888,s7742,Movie,Michael Winterbottom,1995,81.0,16+,Drama
6889,s7743,Movie,Justin Hardy,2001,60.0,16+,Drama
6890,s7744,Movie,Mark Robson,1953,88.0,13+,Action
6891,s7745,Movie,Michael Ballard,2019,113.0,13+,Comedy
6892,s7746,Movie,Michael Whyte,1996,89.0,18+,Drama
6893,s7747,Movie,Mykee Morettini,2021,64.0,16+,Horror
6894,s7748,Movie,Robi Michael,2019,98.0,18+,Horror
6895,s7749,Movie,Mahendran Rajamani,2017,129.0,13+,Comedy
6896,s7750,Movie,Arnold Laven,1958,96.0,13+,Action
6897,s7751,Movie,Antonio Jefferson,2020,72.0,18+,Drama
6898,s7752,Movie,Cheryl Nichols,2015,103.0,18+,Drama
6899,s7753,Movie,Scott Jeffrey,2021,91.0,18+,Horror
6900,s7754,Movie,Robin Sheppard,2005,89.0,18+,Drama
6901,s7755,Movie,Venkat Prabhu,2016,147.0,13+,Comedy
6902,s7756,Movie,Antonia Bird,2000,105.0,18+,Drama
6903,s7757,Movie,Chris Menaul,1997,109.0,18+,Drama
6904,s7758,Movie,Damian Lee,2013,89.0,R,Action
6905,s7759,Movie,Andrew Wagner,2018,120.0,R,Comedy
6906,s7760,TV Show,,2015,3.0,16+,Comedy
6907,s7761,Movie,Stuart Orme,1993,93.0,16+,Drama
6908,s7762,Movie,Howard Davies,2005,87.0,16+,Comedy
6909,s7763,Movie,Les Blair,1995,91.0,18+,Comedy
6910,s7764,Movie,Edgar G. Ulmer,1960,74.0,18+,Drama
6911,s7765,Movie,David Lister,2010,90.0,R,Drama
6912,s7766,Movie,Gerd Oswald,1956,86.0,16+,Action
6913,s7767,Movie,Edward Bennett,1994,84.0,16+,Drama
6914,s7768,Movie,Andy Wilson,1996,62.0,18+,Action
6915,s7769,Movie,Dominic Leclerc,2017,88.0,13+,Drama
6916,s7770,Movie,Shakti Samanta,1972,126.0,G,Drama
6917,s7771,Movie,Boris Petroff,1961,74.0,13+,Action
6918,s7772,Movie,Lakshmy Ramakrishnan,2016,94.0,7+,Drama
6919,s7773,Movie,Alexandra Zelman-Doring,2021,82.0,18+,Drama
6920,s7774,Movie,Diamuid Lawrence,1994,89.0,18+,Drama
6921,s7775,Movie,Brett Donowho,2013,79.0,16+,Horror
6922,s7776,Movie,Paul Bogart,1975,100.0,13+,Drama
6923,s7777,TV Show,,2020,2.0,G,Documentary
6924,s7778,Movie,Caarthick Raju,2017,119.0,13+,Action
6925,s7779,Movie,Michael Muthu,2020,108.0,13+,Drama
6926,s7780,Movie,David Johnson,2018,67.0,7+,Documentary
6927,s7781,TV Show,,2021,1.0,16+,Comedy
6928,s7782,Movie,Wim Wenders,2000,117.0,R,Drama
6929,s7783,Movie,TheGiggleBellies,2019,75.0,G,Kids
6930,s7784,Movie,Graham Theakston,1999,114.0,18+,Drama
6931,s7785,Movie,"Edna Luise Biesold, Sarah-Violet Bliss, Bruce Thierry Cheung, Gabrielle Demeestere, Alexis Gambis, Brooke Goldfinch, Shripriya Mahesh, Pamela Romanowsky, Tine Thomasen, Shruti Ganguly, Virginia Urreiztieta, Omar Zúñiga Hidalgo",2014,76.0,R,Romance
6932,s7786,Movie,"Tihany Sengupta, Vipul Mathur",2021,63.0,16+,Comedy
6933,s7787,Movie,Christian James,2013,85.0,13+,Comedy
6934,s7788,Movie,Iain A. Hunt,2017,67.0,7+,Documentary
6935,s7789,Movie,Dharani Dharan,2018,114.0,13+,Drama
6936,s7790,Movie,Vinoth Rajendran,2020,94.0,13+,Action
6937,s7791,TV Show,,2013,5.0,13+,Comedy
6938,s7792,Movie,Ashwath Marimuthu,2020,147.0,13+,Romance
6939,s7793,Movie,A. Venkatesh,2019,102.0,13+,Drama
6940,s7794,Movie,Jean Stewart,1995,103.0,18+,Drama
6941,s7795,Movie,John Robinson,2014,120.0,13+,Drama
6942,s7796,TV Show,,2021,1.0,16+,Drama
6943,s7797,Movie,"Nolan Lawlor, John Christensen",2021,98.0,16+,Drama
6944,s7798,Movie,Brian Trenchard-Smith,2001,106.0,PG-13,Action
6945,s7799,Movie,Bharathiraja,2020,109.0,13+,Drama
6946,s7800,Movie,David Thacker,1994,111.0,18+,Drama
6947,s7801,Movie,Frank H. Woodward,2020,89.0,7+,Documentary
6948,s7802,Movie,"Zell Miller III, Tawanna Wilkins",2021,40.0,PG-13,Arts
6949,s7803,Movie,Mahendran K,2021,40.0,G,Comedy
6950,s7804,Movie,Sam Miller,1996,72.0,13+,Drama
6951,s7805,Movie,Pipalupa Animation,2021,47.0,G,Animation
6952,s7806,Movie,Pa.Vetriselvan,2018,122.0,13+,Action
6953,s7807,Movie,Jane Howell,1996,119.0,16+,Drama
6954,s7808,Movie,Eddie Augustin,2021,83.0,18+,Horror
6955,s7809,Movie,David S. Jackson,1997,91.0,16+,Drama
6956,s7810,Movie,Audrey Cooke,1997,120.0,16+,Drama
6957,s7811,Movie,Beeban Kidron,1995,89.0,16+,Drama
6958,s7812,TV Show,,2021,4.0,TV-MA,Drama
6959,s7813,TV Show,,2017,2.0,G,Animation
6960,s7814,Movie,Elijah Moshinsky,1994,79.0,18+,Drama
6961,s7815,Movie,Marc Evans,1992,120.0,16+,Drama
6962,s7816,Movie,Anna Elizabeth James,2018,90.0,G,Drama
6963,s7817,Movie,Mary McMurray,1995,122.0,16+,Drama
6964,s7818,Movie,Peter Stebbings,2010,101.0,R,Comedy
6965,s7819,Movie,David Cronenberg,1988,115.0,R,Drama
6966,s7820,Movie,LC Santhanamoorthy,2020,95.0,G,Action
6967,s7821,Movie,Ra.Vijaya Murugan,2020,128.0,13+,Comedy
6968,s7822,Movie,Stephen Poliakoff,1996,108.0,16+,Drama
6969,s7823,TV Show,,2003,1.0,18+,Drama
6970,s7824,Movie,Dennis Potter,1989,89.0,16+,Drama
6971,s7825,Movie,Siddique,2018,145.0,13+,Action
6972,s7826,Movie,,2021,40.0,G,Animation
6973,s7827,Movie,Sudhin Vamattam,2021,106.0,G,Drama
6974,s7828,Movie,B.R. Vijayalakshmi,2018,123.0,13+,Drama
6975,s7829,Movie,Julian Chojnacki,2001,96.0,16+,Drama
6976,s7830,Movie,Tim Fywell,1992,122.0,16+,Drama
6977,s7831,Movie,Oliver Thompson,2016,96.0,13+,Comedy
6978,s7832,Movie,Fred Olen Ray,2017,87.0,NR,Suspense
6979,s7833,Movie,Patrick Russell,2021,81.0,18+,Comedy
6980,s7834,Movie,Matthew Diamond,2001,89.0,16+,Comedy
6981,s7835,Movie,Michael Oblowitz,2001,91.0,R,Action
6982,s7836,Movie,Shakti Samanta,1966,142.0,G,Arts
6983,s7837,TV Show,,2021,1.0,NR,Arts
6984,s7838,Movie,David D.Martin,2013,85.0,16+,Action
6985,s7839,TV Show,,2021,3.0,NR,Documentary
6986,s7840,TV Show,,2021,2.0,16+,Documentary
6987,s7841,Movie,Dhana Sekaran,2018,121.0,13+,Drama
6988,s7842,Movie,A. Bhimsingh,1963,147.0,G,Drama
6989,s7843,TV Show,,2021,1.0,G,Kids
6990,s7844,Movie,Keisuke Yoshida,2021,95.0,G,Comedy
6991,s7845,Movie,Jorge Montesi,1996,90.0,16+,Suspense
6992,s7846,Movie,Phil Dornfeld,2010,88.0,R,Comedy
6993,s7847,Movie,Todd Bellanca,2010,93.0,R,Action
6994,s7848,Movie,Sathyasiva,2019,118.0,13+,Comedy
6995,s7849,Movie,Vinayan,2003,135.0,13+,Drama
6996,s7850,Movie,A. N. Pitchumani,2018,129.0,13+,Action
6997,s7851,Movie,"Lu Chiang Chao, Lan Jing",2012,92.0,13+,Action
6998,s7852,Movie,Lakshmy Ramakrishnan,2019,103.0,13+,Action
6999,s7853,Movie,Dan Zeff,2011,85.0,16+,Drama
7000,s7854,Movie,René Guerra,2017,51.0,13+,Drama
7001,s7855,Movie,Tim Sutton,2021,94.0,16+,Drama
7002,s7856,Movie,Bill Gentile,2019,55.0,13+,Documentary
7003,s7857,TV Show,,2021,2.0,7+,Documentary
7004,s7858,TV Show,,2021,2.0,7+,Documentary
7005,s7859,TV Show,,2021,2.0,7+,Documentary
7006,s7860,TV Show,,2021,2.0,7+,Documentary
7007,s7861,Movie,Peter Markle,2005,90.0,PG-13,Action
7008,s7862,Movie,Patricio Valladares,2021,73.0,16+,Horror
7009,s7863,Movie,Pradhuman Singh,2019,83.0,16+,Drama
7010,s7864,Movie,PULIN MITRA,2021,144.0,16+,Action
7011,s7865,Movie,John Flynn,2004,90.0,R,Horror
7012,s7866,Movie,A. L. Vijay,2019,119.0,13+,Comedy
7013,s7867,Movie,Matthew Cole Weiss,2006,89.0,R,Drama
7014,s7868,Movie,John McKay,2002,112.0,R,Comedy
7015,s7869,Movie,Adam Marcus,2008,90.0,R,Action
7016,s7870,Movie,Hari Santhosh,2021,113.0,13+,Comedy
7017,s7871,Movie,Bekir Kulozu,2020,95.0,18+,Action
7018,s7872,Movie,Craig Moss,2012,82.0,R,Comedy
7019,s7874,Movie,R. Kannan,2020,101.0,16+,Comedy
7020,s7875,Movie,Rajkumar,2018,105.0,13+,Drama
7021,s7876,Movie,Jim Fall,2006,88.0,18+,Comedy
7022,s7877,Movie,Dwayne Parker,2021,50.0,PG-13,Action
7023,s7878,Movie,Bala,2020,110.0,18+,Romance
7024,s7879,Movie,Beda Docampo Feijoo,1993,84.0,16+,Drama
7025,s7880,Movie,Leonid Gaidai,1968,94.0,13+,Action
7026,s7881,Movie,Veernala Rama Krishna Rao,2021,103.0,18+,Comedy
7027,s7882,Movie,Claudio Fah,2017,93.0,R,Action
7028,s7883,Movie,Phil Karlson,1952,82.0,16+,Drama
7029,s7884,Movie,Veerabhadram Chowdary,2012,143.0,13+,Comedy
7030,s7885,Movie,Keith Samples,2008,94.0,R,Suspense
7031,s7886,Movie,Sridhar,1959,168.0,G,Comedy
7032,s7887,Movie,Harvey Keith,1990,97.0,R,Drama
7033,s7888,Movie,Steven Feder,2000,96.0,PG,Comedy
7034,s7889,Movie,Richard Monks,1994,68.0,16+,Drama
7035,s7890,TV Show,,2018,1.0,13+,Drama
7036,s7891,Movie,Chris Mullins,2021,77.0,16+,Drama
7037,s7892,Movie,"Jeff Kennedy, Dean Teaster",2008,115.0,R,Western
7038,s7893,Movie,Bob Saget,1996,92.0,13+,Drama
7039,s7894,Movie,Red Grant,2003,88.0,PG-13,Comedy
7040,s7895,TV Show,,1993,1.0,16+,Action
7041,s7896,Movie,Roger Kumble,2000,87.0,R,Drama
7042,s7897,Movie,Todd Berger,2018,87.0,R,Suspense
7043,s7898,Movie,Prem Aryan,2021,130.0,13+,Horror
7044,s7899,Movie,Kevin Connor,1994,94.0,16+,Action
7045,s7900,Movie,Steve Horn,2021,104.0,16+,Action
7046,s7901,Movie,Jeeva,2001,156.0,G,Drama
7047,s7902,Movie,V. Z. Durai,2018,140.0,13+,Comedy
7048,s7903,Movie,Bernard Ray,1936,51.0,16+,Drama
7049,s7904,TV Show,,2021,1.0,TV-MA,TV Shows
7050,s7905,Movie,Jake Paltrow,2007,93.0,R,Comedy
7051,s7906,Movie,Dominic Cooke,2021,112.0,PG-13,Drama
7052,s7907,Movie,Dominic Cooke,2021,112.0,PG-13,Drama
7053,s7908,TV Show,,2019,4.0,TV-Y,Animation
7054,s7909,Movie,Wendy Morgan,2021,100.0,16+,Drama
7055,s7910,Movie,P. Amudhavanan,2020,101.0,13+,Drama
7056,s7911,Movie,Alexis Sweet Cahill,2021,110.0,16+,Action
7057,s7912,Movie,Richard Tuggle,1986,93.0,R,Action
7058,s7913,Movie,Dennis Klein,1986,96.0,R,Comedy
7059,s7914,Movie,Kevin Parkinson,2021,83.0,18+,Action
7060,s7915,TV Show,,2020,1.0,7+,Kids
7061,s7916,Movie,Jennifer Leitzes,1998,96.0,R,Action
7062,s7917,Movie,Claire Andrew,2020,104.0,13+,Drama
7063,s7918,Movie,Anil Sharma,2004,123.0,13+,Arts
7064,s7919,Movie,Ryland Brickson Cole Tews,2019,78.0,16+,Action
7065,s7920,Movie,John Lemont,1961,90.0,7+,Science Fiction
7066,s7921,Movie,Simon Shore,1994,59.0,13+,Drama
7067,s7922,Movie,"Chin-Chung Chan, Woo-Ping Yuen",1993,91.0,R,Action
7068,s7923,Movie,Aristotle Athiras,2017,65.0,18+,Arts
7069,s7924,Movie,Philippa Lowthorpe,1997,75.0,16+,Drama
7070,s7925,Movie,Rambhala,2019,111.0,13+,Horror
7071,s7926,Movie,Steve Rash,2012,105.0,PG-13,Drama
7072,s7927,Movie,Paul China,2011,81.0,18+,Horror
7073,s7928,Movie,Steven Jacobson,2008,80.0,18+,Drama
7074,s7929,Movie,Stephen Durham,2020,87.0,16+,Action
7075,s7930,TV Show,,2020,1.0,16+,Science Fiction
7076,s7931,Movie,John Flynn,1999,99.0,R,Action
7077,s7932,Movie,Peter Levin,2006,91.0,13+,Drama
7078,s7933,Movie,Justin Kelly,2018,94.0,R,Drama
7079,s7934,Movie,Shahid Kabeer,2018,125.0,13+,Drama
7080,s7935,Movie,Sonia Bible,2020,75.0,16+,Documentary
7081,s7936,Movie,Aaron Woodley,2011,91.0,R,Action
7082,s7937,Movie,Akin Tijani Balogun,2021,89.0,16+,Drama
7083,s7938,Movie,Paul Unwin,1998,87.0,16+,Drama
7084,s7939,Movie,Steven C. Miller,2012,85.0,R,Action
7085,s7940,Movie,Chella Ayyavu,2018,127.0,13+,Action
7086,s7941,Movie,Brian Clyde,2014,88.0,R,Action
7087,s7942,Movie,Bun Yuen,1993,97.0,16+,Action
7088,s7943,Movie,Robert Iscove,2010,86.0,13+,Comedy
7089,s7944,Movie,Tyson Caron,2017,96.0,16+,Romance
7090,s7945,Movie,Charles Jarrott,1973,138.0,13+,Action
7091,s7946,Movie,A. L. Vijay,2018,122.0,G,Music Videos and Concerts
7092,s7947,Movie,Don Michael Paul,2012,90.0,R,Horror
7093,s7948,Movie,Christiaan Olwagen,2019,129.0,16+,Arthouse
7094,s7949,Movie,"Glenn Ficarra, John Requa",2010,98.0,R,Comedy
7095,s7950,Movie,Brett Kelly,2012,76.0,PG,Western
7096,s7951,TV Show,,2021,1.0,13+,TV Shows
7097,s7952,Movie,John Alexander,2001,58.0,16+,Drama
